tr|A0A0D1ZSC5|A0A0D1ZSC5_EXOME	e52938bb4f10471aacd755d2349ae09c	666	Pfam	PF00732	GMC oxidoreductase	8	310	6.2E-39	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
CAM84030.1	c46005a5a800ed4b7988111075f19328	664	Pfam	PF05199	GMC oxidoreductase	424	629	1.3E-26	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
CAM84030.1	c46005a5a800ed4b7988111075f19328	664	Pfam	PF00732	GMC oxidoreductase	7	312	2.2E-49	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A4Q4TAX8|A0A4Q4TAX8_9PEZI	2db4e2ac39396803a910026d478d9248	658	Pfam	PF05199	GMC oxidoreductase	419	624	3.6E-23	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A4Q4TAX8|A0A4Q4TAX8_9PEZI	2db4e2ac39396803a910026d478d9248	658	Pfam	PF00732	GMC oxidoreductase	7	302	5.4E-37	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A166DDH7|A0A166DDH7_9AGAM	89a1ae5bdd8ed2f9ddc41583d0e04ed5	654	Pfam	PF05199	GMC oxidoreductase	428	615	4.0E-23	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A166DDH7|A0A166DDH7_9AGAM	89a1ae5bdd8ed2f9ddc41583d0e04ed5	654	Pfam	PF00732	GMC oxidoreductase	9	314	1.7E-31	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A3D8R9B7|A0A3D8R9B7_9EURO	a17b608bff83f259c64b126b5f96c3df	666	Pfam	PF05199	GMC oxidoreductase	427	632	2.0E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A3D8R9B7|A0A3D8R9B7_9EURO	a17b608bff83f259c64b126b5f96c3df	666	Pfam	PF00732	GMC oxidoreductase	8	310	3.6E-41	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A550CU55|A0A550CU55_9AGAR	0b7087e827cf1fcb796199600efc237b	651	Pfam	PF05199	GMC oxidoreductase	427	614	1.5E-23	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A550CU55|A0A550CU55_9AGAR	0b7087e827cf1fcb796199600efc237b	651	Pfam	PF00732	GMC oxidoreductase	8	313	8.0E-35	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|E3RDM4|E3RDM4_PYRTT	05ef12dae7c477288a88855d4ef463b9	665	Pfam	PF00732	GMC oxidoreductase	8	310	2.5E-40	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|E3RDM4|E3RDM4_PYRTT	05ef12dae7c477288a88855d4ef463b9	665	Pfam	PF05199	GMC oxidoreductase	427	631	1.0E-20	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A1L9NM57|A0A1L9NM57_ASPTC	3bd906db9b3b3dffb08558abc3d7ed10	667	Pfam	PF05199	GMC oxidoreductase	427	633	2.4E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A1L9NM57|A0A1L9NM57_ASPTC	3bd906db9b3b3dffb08558abc3d7ed10	667	Pfam	PF00732	GMC oxidoreductase	8	310	1.9E-40	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A2P5HRC7|A0A2P5HRC7_9PEZI	007d27c4d67298af2693909a3fb62857	675	Pfam	PF00732	GMC oxidoreductase	17	319	2.8E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A2P5HRC7|A0A2P5HRC7_9PEZI	007d27c4d67298af2693909a3fb62857	675	Pfam	PF05199	GMC oxidoreductase	436	641	7.4E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|G2R1V2|G2R1V2_THETT	ac5bdbcd2474564e5e87ad55749458ac	667	Pfam	PF00732	GMC oxidoreductase	8	310	3.0E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|G2R1V2|G2R1V2_THETT	ac5bdbcd2474564e5e87ad55749458ac	667	Pfam	PF05199	GMC oxidoreductase	427	633	2.5E-23	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A067PQ89|A0A067PQ89_9AGAM	e4223bb0025610e1c579c25e6cf49e88	652	Pfam	PF00732	GMC oxidoreductase	8	317	6.7E-34	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A067PQ89|A0A067PQ89_9AGAM	e4223bb0025610e1c579c25e6cf49e88	652	Pfam	PF05199	GMC oxidoreductase	429	616	2.1E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A4Q4YUR7|A0A4Q4YUR7_9PEZI	edb4c7163e0cb3b12c1df77dd36c8561	658	Pfam	PF00732	GMC oxidoreductase	7	302	1.0E-36	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A4Q4YUR7|A0A4Q4YUR7_9PEZI	edb4c7163e0cb3b12c1df77dd36c8561	658	Pfam	PF05199	GMC oxidoreductase	419	624	4.6E-23	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|W6QZY1|W6QZY1_PENRF	c1814a8b883919afb1ce412bb948f489	666	Pfam	PF00732	GMC oxidoreductase	8	310	2.5E-40	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|W6QZY1|W6QZY1_PENRF	c1814a8b883919afb1ce412bb948f489	666	Pfam	PF05199	GMC oxidoreductase	427	632	2.7E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|M3CF66|M3CF66_SPHMS	4cb65588b086012d15e92aed37ffbc5b	667	Pfam	PF00732	GMC oxidoreductase	8	310	3.6E-41	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|M3CF66|M3CF66_SPHMS	4cb65588b086012d15e92aed37ffbc5b	667	Pfam	PF05199	GMC oxidoreductase	428	633	7.3E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|S0DVK4|S0DVK4_GIBF5	37a783298cf58d7dd46a3e3b1a378055	677	Pfam	PF05199	GMC oxidoreductase	438	643	5.3E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|S0DVK4|S0DVK4_GIBF5	37a783298cf58d7dd46a3e3b1a378055	677	Pfam	PF00732	GMC oxidoreductase	18	321	6.4E-39	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A0A2K2L2|A0A0A2K2L2_PENEN	0ee9a51c1c36b7b1e90d69ee73b6a76e	666	Pfam	PF00732	GMC oxidoreductase	8	310	2.2E-39	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A0A2K2L2|A0A0A2K2L2_PENEN	0ee9a51c1c36b7b1e90d69ee73b6a76e	666	Pfam	PF05199	GMC oxidoreductase	427	632	2.8E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
AAV66465.1	bb57c67780845074e02a67fb3d0fb5f3	664	Pfam	PF05199	GMC oxidoreductase	424	629	3.8E-24	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
AAV66465.1	bb57c67780845074e02a67fb3d0fb5f3	664	Pfam	PF00732	GMC oxidoreductase	7	312	8.6E-49	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A5N7D6G6|A0A5N7D6G6_9EURO	1dbfe8f671abe41305f07ddcc2214032	666	Pfam	PF00732	GMC oxidoreductase	8	310	2.6E-40	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A5N7D6G6|A0A5N7D6G6_9EURO	1dbfe8f671abe41305f07ddcc2214032	666	Pfam	PF05199	GMC oxidoreductase	427	632	6.4E-23	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A0B7F5J3|A0A0B7F5J3_THACB	799a26531a187894630c61a6f9dfeb51	713	Pfam	PF05199	GMC oxidoreductase	431	622	1.3E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A0B7F5J3|A0A0B7F5J3_THACB	799a26531a187894630c61a6f9dfeb51	713	Pfam	PF00732	GMC oxidoreductase	15	318	1.2E-35	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|Q0UYY5|Q0UYY5_PHANO	3c329b805f28c09a2b2e9b677ea53cd0	665	Pfam	PF00732	GMC oxidoreductase	8	310	4.3E-41	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|Q0UYY5|Q0UYY5_PHANO	3c329b805f28c09a2b2e9b677ea53cd0	665	Pfam	PF05199	GMC oxidoreductase	427	631	1.3E-20	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|W9CNQ9|W9CNQ9_SCLBF	30aef9600218ad696fc18580d4e26484	666	Pfam	PF05199	GMC oxidoreductase	426	629	1.9E-20	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|W9CNQ9|W9CNQ9_SCLBF	30aef9600218ad696fc18580d4e26484	666	Pfam	PF00732	GMC oxidoreductase	7	309	2.6E-39	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A0F9XM87|A0A0F9XM87_TRIHA	7acc9d4cdad1d2cf4ca29f3535ddc53e	675	Pfam	PF00732	GMC oxidoreductase	16	319	1.6E-39	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A0F9XM87|A0A0F9XM87_TRIHA	7acc9d4cdad1d2cf4ca29f3535ddc53e	675	Pfam	PF05199	GMC oxidoreductase	436	641	3.4E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
AAQ99151.1	c898e719b9aaeb18bd70c9d4a17a2855	663	Pfam	PF05199	GMC oxidoreductase	423	627	1.9E-24	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
AAQ99151.1	c898e719b9aaeb18bd70c9d4a17a2855	663	Pfam	PF00732	GMC oxidoreductase	7	311	2.4E-40	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A017SR18|A0A017SR18_ASPRC	bd036a9d928c6f0ac76d2ea5a9747171	665	Pfam	PF05199	GMC oxidoreductase	427	631	1.0E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A017SR18|A0A017SR18_ASPRC	bd036a9d928c6f0ac76d2ea5a9747171	665	Pfam	PF00732	GMC oxidoreductase	8	310	7.1E-42	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A2G7FIX8|A0A2G7FIX8_9EURO	5e16b2f98442d2a3729b3c4399da6398	666	Pfam	PF05199	GMC oxidoreductase	427	632	1.5E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A2G7FIX8|A0A2G7FIX8_9EURO	5e16b2f98442d2a3729b3c4399da6398	666	Pfam	PF00732	GMC oxidoreductase	8	310	7.4E-41	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|J3PH24|J3PH24_GAET3	77c3a9c13aa4b100b9c329f7c162a065	676	Pfam	PF00732	GMC oxidoreductase	17	320	6.5E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|J3PH24|J3PH24_GAET3	77c3a9c13aa4b100b9c329f7c162a065	676	Pfam	PF05199	GMC oxidoreductase	437	642	4.0E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A3M6WYP1|A0A3M6WYP1_HORWE	280a7ee0f2552d8a464e4c88cfeba59d	665	Pfam	PF05199	GMC oxidoreductase	427	631	3.8E-21	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A3M6WYP1|A0A3M6WYP1_HORWE	280a7ee0f2552d8a464e4c88cfeba59d	665	Pfam	PF00732	GMC oxidoreductase	8	310	5.0E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A2N3N139|A0A2N3N139_9PEZI	a9716c7cab2c10971b0ed2e9c431c07e	963	Pfam	PF00732	GMC oxidoreductase	16	319	1.9E-39	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A2N3N139|A0A2N3N139_9PEZI	a9716c7cab2c10971b0ed2e9c431c07e	963	Pfam	PF03959	Serine hydrolase (FSH1)	746	951	3.6E-32	T	13-12-2024	IPR005645	Serine hydrolase domain	-	-
tr|A0A2N3N139|A0A2N3N139_9PEZI	a9716c7cab2c10971b0ed2e9c431c07e	963	Pfam	PF05199	GMC oxidoreductase	436	641	5.6E-21	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A4Q4VQ69|A0A4Q4VQ69_9PEZI	e35ec84f3887529aea5cd0242f1534dc	666	Pfam	PF00732	GMC oxidoreductase	7	310	7.2E-37	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A4Q4VQ69|A0A4Q4VQ69_9PEZI	e35ec84f3887529aea5cd0242f1534dc	666	Pfam	PF05199	GMC oxidoreductase	427	632	4.2E-23	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A1Z5TU80|A0A1Z5TU80_HORWE	5e33d9c35441b8245e500008cda43ab5	665	Pfam	PF05199	GMC oxidoreductase	427	631	3.7E-21	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A1Z5TU80|A0A1Z5TU80_HORWE	5e33d9c35441b8245e500008cda43ab5	665	Pfam	PF00732	GMC oxidoreductase	8	310	1.7E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A2B7XYC7|A0A2B7XYC7_9EURO	7735a044d86ecf695b3392932d26ed50	665	Pfam	PF05199	GMC oxidoreductase	427	631	3.1E-21	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A2B7XYC7|A0A2B7XYC7_9EURO	7735a044d86ecf695b3392932d26ed50	665	Pfam	PF00732	GMC oxidoreductase	8	310	4.0E-39	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A139GXZ0|A0A139GXZ0_9PEZI	9204d00595338aacab8b26c8251baa4a	661	Pfam	PF00732	GMC oxidoreductase	8	306	4.9E-34	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A139GXZ0|A0A139GXZ0_9PEZI	9204d00595338aacab8b26c8251baa4a	661	Pfam	PF05199	GMC oxidoreductase	423	627	8.4E-21	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|Q0CAU6|Q0CAU6_ASPTN	bc0a72ae0ef38ac5d1ccceadb24b2bae	668	Pfam	PF05199	GMC oxidoreductase	429	634	1.0E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|Q0CAU6|Q0CAU6_ASPTN	bc0a72ae0ef38ac5d1ccceadb24b2bae	668	Pfam	PF00732	GMC oxidoreductase	8	312	7.3E-40	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|N1PK14|N1PK14_DOTSN	dd4bba4d6e3637134bef6d833fb4375d	665	Pfam	PF05199	GMC oxidoreductase	427	631	6.2E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|N1PK14|N1PK14_DOTSN	dd4bba4d6e3637134bef6d833fb4375d	665	Pfam	PF00732	GMC oxidoreductase	8	310	3.4E-41	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A0C4E9L8|A0A0C4E9L8_MAGP6	3d2345aec0399a7a24be7484e538356a	676	Pfam	PF05199	GMC oxidoreductase	437	642	8.1E-23	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A0C4E9L8|A0A0C4E9L8_MAGP6	3d2345aec0399a7a24be7484e538356a	676	Pfam	PF00732	GMC oxidoreductase	17	320	8.3E-37	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A395GID0|A0A395GID0_9EURO	90449c7cdac2684c44f81d6c02c2451d	667	Pfam	PF05199	GMC oxidoreductase	427	633	3.9E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A395GID0|A0A395GID0_9EURO	90449c7cdac2684c44f81d6c02c2451d	667	Pfam	PF00732	GMC oxidoreductase	8	310	2.7E-40	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A1Y2UY51|A0A1Y2UY51_9PEZI	388b627cdc98be996378b11f26cc83e7	667	Pfam	PF05199	GMC oxidoreductase	428	633	4.4E-24	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A1Y2UY51|A0A1Y2UY51_9PEZI	388b627cdc98be996378b11f26cc83e7	667	Pfam	PF00732	GMC oxidoreductase	8	311	6.5E-37	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A178ZH86|A0A178ZH86_9EURO	8fa7391daa72271d1cc0b5fb1c427a69	667	Pfam	PF05199	GMC oxidoreductase	429	633	5.2E-21	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A178ZH86|A0A178ZH86_9EURO	8fa7391daa72271d1cc0b5fb1c427a69	667	Pfam	PF00732	GMC oxidoreductase	8	310	1.5E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A0D2CY69|A0A0D2CY69_9EURO	b9a5c98ede8dd500b0115d66e5e45cc8	667	Pfam	PF00732	GMC oxidoreductase	8	310	4.0E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A0D2CY69|A0A0D2CY69_9EURO	b9a5c98ede8dd500b0115d66e5e45cc8	667	Pfam	PF05199	GMC oxidoreductase	429	633	3.0E-21	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A4V1XNJ5|A0A4V1XNJ5_9PEZI	147dbb1d4016274afd7b0549f60fc117	658	Pfam	PF05199	GMC oxidoreductase	419	624	6.2E-23	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A4V1XNJ5|A0A4V1XNJ5_9PEZI	147dbb1d4016274afd7b0549f60fc117	658	Pfam	PF00732	GMC oxidoreductase	7	302	7.2E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|D8PVH1|D8PVH1_SCHCM	a3037505dcb2cfbffa61ec0a0e7e41df	650	Pfam	PF05199	GMC oxidoreductase	427	614	1.8E-23	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|D8PVH1|D8PVH1_SCHCM	a3037505dcb2cfbffa61ec0a0e7e41df	650	Pfam	PF00732	GMC oxidoreductase	8	313	4.5E-36	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A0D2EK50|A0A0D2EK50_9EURO	c554f77d8bdca8f5ac75209ef533b60f	667	Pfam	PF00732	GMC oxidoreductase	8	310	1.3E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A0D2EK50|A0A0D2EK50_9EURO	c554f77d8bdca8f5ac75209ef533b60f	667	Pfam	PF05199	GMC oxidoreductase	429	633	2.4E-21	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A507R6F8|A0A507R6F8_MONPU	15167739408a450963be891b57661da3	607	Pfam	PF00732	GMC oxidoreductase	19	252	2.5E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A507R6F8|A0A507R6F8_MONPU	15167739408a450963be891b57661da3	607	Pfam	PF05199	GMC oxidoreductase	369	573	4.9E-23	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A4S8M4X0|A0A4S8M4X0_DENBC	d570ffee94f80cc68c3d56085807d111	650	Pfam	PF05199	GMC oxidoreductase	427	614	3.8E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A4S8M4X0|A0A4S8M4X0_DENBC	d570ffee94f80cc68c3d56085807d111	650	Pfam	PF00732	GMC oxidoreductase	8	313	2.7E-33	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A175W4Q6|A0A175W4Q6_9PEZI	6c46b42bd85747b9c4a0d63931687be7	666	Pfam	PF05199	GMC oxidoreductase	427	632	6.7E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A175W4Q6|A0A175W4Q6_9PEZI	6c46b42bd85747b9c4a0d63931687be7	666	Pfam	PF00732	GMC oxidoreductase	8	310	1.1E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A1J7JQ54|A0A1J7JQ54_9PEZI	958da0be2f96e80abb025732c78a4d07	666	Pfam	PF00732	GMC oxidoreductase	7	310	2.2E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A1J7JQ54|A0A1J7JQ54_9PEZI	958da0be2f96e80abb025732c78a4d07	666	Pfam	PF05199	GMC oxidoreductase	427	632	2.9E-21	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A1B8AE72|A0A1B8AE72_FUSPO	32baec9afc829ac4f809ef7dd343beaf	677	Pfam	PF05199	GMC oxidoreductase	438	643	1.7E-21	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A1B8AE72|A0A1B8AE72_FUSPO	32baec9afc829ac4f809ef7dd343beaf	677	Pfam	PF00732	GMC oxidoreductase	18	321	3.3E-39	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|R1EEN8|R1EEN8_BOTPV	577b8213ca9883f8f2d3bff2151ca26a	666	Pfam	PF00732	GMC oxidoreductase	8	311	2.2E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|R1EEN8|R1EEN8_BOTPV	577b8213ca9883f8f2d3bff2151ca26a	666	Pfam	PF05199	GMC oxidoreductase	428	632	2.6E-21	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A0D0CSB1|A0A0D0CSB1_9AGAR	8366263a843ca454c6de40ef368595fc	650	Pfam	PF00732	GMC oxidoreductase	8	313	6.1E-33	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A0D0CSB1|A0A0D0CSB1_9AGAR	8366263a843ca454c6de40ef368595fc	650	Pfam	PF05199	GMC oxidoreductase	427	614	1.4E-24	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
AAV66468.1	71a185c3ded3dfaab4401938a5e6cc61	653	Pfam	PF05199	GMC oxidoreductase	422	628	1.3E-24	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
AAV66468.1	71a185c3ded3dfaab4401938a5e6cc61	653	Pfam	PF00732	GMC oxidoreductase	7	310	1.3E-48	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A7C8MPP6|A0A7C8MPP6_9PEZI	cde732bd6f43235a691ec05445ec2d51	647	Pfam	PF05199	GMC oxidoreductase	436	633	9.6E-29	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A7C8MPP6|A0A7C8MPP6_9PEZI	cde732bd6f43235a691ec05445ec2d51	647	Pfam	PF00732	GMC oxidoreductase	20	324	7.7E-30	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A5N6T6J1|A0A5N6T6J1_ASPPS	5e20bb25921fffc251c4b5bd7bd3afe5	666	Pfam	PF00732	GMC oxidoreductase	8	310	8.8E-41	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A5N6T6J1|A0A5N6T6J1_ASPPS	5e20bb25921fffc251c4b5bd7bd3afe5	666	Pfam	PF05199	GMC oxidoreductase	427	632	1.1E-22	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|W2S189|W2S189_9EURO	501483c69f681443b50ffea9495b9759	674	Pfam	PF00732	GMC oxidoreductase	8	311	1.9E-39	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|W2S189|W2S189_9EURO	501483c69f681443b50ffea9495b9759	674	Pfam	PF05199	GMC oxidoreductase	430	509	0.011	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|W2S189|W2S189_9EURO	501483c69f681443b50ffea9495b9759	674	Pfam	PF05199	GMC oxidoreductase	557	640	5.4E-14	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A517L855|A0A517L855_9PEZI	f27773181b800f6b19c39eda19b5e0b0	665	Pfam	PF00732	GMC oxidoreductase	8	310	1.3E-38	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
tr|A0A517L855|A0A517L855_9PEZI	f27773181b800f6b19c39eda19b5e0b0	665	Pfam	PF05199	GMC oxidoreductase	427	631	7.4E-21	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A1X6MWH7|A0A1X6MWH7_9APHY	5582f814dccd4be0dd04cb352915df2e	650	Pfam	PF05199	GMC oxidoreductase	427	614	8.4E-23	T	13-12-2024	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal	-	-
tr|A0A1X6MWH7|A0A1X6MWH7_9APHY	5582f814dccd4be0dd04cb352915df2e	650	Pfam	PF00732	GMC oxidoreductase	7	313	3.8E-32	T	13-12-2024	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal	-	-
